"Bolagsnamn";"Info";"Börsvärde";"Aktiekurs";"Kursutveck.";"Kursutveck.";"Kursutveck.";"Kurs / MA";"Kurs / MA"
"";"Lista";"Senaste";"Senaste";"Utveck.  3m";"Utveck.  6m";"Utveck.  1 år";"MA 50d";"MA 200d"
"Catella A";"Mid Cap";2668,11010742188;30,2000007629395;0,118518543243408;0,170542697906494;0,118518543243408;-0,0147461891174316;0,214485282897949
"Corem B";"Mid Cap";7096,93603515625;19,4500007629395;-0,0201511144638062;0,193251628875732;-0,161637916564941;0,0347946882247925;0,0561898946762085
"Electrolux A";"Large Cap";60928,80078125;212;0,0291262125968933;0,109947643280029;-0,0782608699798584;0,0347520112991333;0,0911804389953613
"Ericsson A";"Large Cap";381480,40625;114,800003051758;0,030520658493042;0,0455373382568359;0,462420425415039;0,00960361957550049;0,0738306045532227
"Essity A";"Large Cap";184353,796875;262,5;-0,0150093805789948;-0,113175678253174;-0,0837696361541748;-0,026154637336731;-0,0834497261047363
"Handelsbanken B";"Large Cap";201564;101,800003051758;0,0829787540435791;0,0593132638931274;0,0119284749031067;0,0655668973922729;0,0861389636993408
"Holmen A";"Large Cap";65417,69921875;404;0,025380711555481;0,0439276504516602;0,303225803375244;-0,0140570402145386;0,0384402275085449
"Husqvarna A";"Large Cap";60674,3984375;106;0,188340854644775;0,122881336212158;0,671924285888672;-0,00767648220062256;0,153358573913574
"Industrivärden A";"Large Cap";132296,296875;306;0,141791048049927;0,322385520935059;0,378378372192383;0,0717288255691528;0,233811264038086
"Investor A";"Large Cap";488641,40625;639;0,0876595783233643;0,163934421539307;0,343566017150879;0,0320600271224976;0,139736289978027
"Kinnevik A";"Large Cap";129035,796875;466,5;0,143382349014282;0,375092124938965;1,38496917724609;0,0622552633285522;0,324130172729492
"Klövern B";"Large Cap";12068,849609375;13,1899995803833;-0,0658640432357788;-0,0171386361122131;-0,400454559326172;-0,0799643421173096;-0,101039352416992
"Midsona A";"Mid Cap";5427,9169921875;83,5;0,265151519775391;0,274809169769287;0,776595764160156;0,034568190574646;0,223712196350098
"Midway A";"Small Cap";423,149993896484;15,5;-0,025157208442688;0,0264900398254395;-0,225;-0,0625378513336182;-0,0129588842391968
"MTG A";"Mid Cap";8350,408203125;124;-0,0461538457870483;0,0081300812959671;0,294363212585449;-0,127743425369263;-0,025118887424469
"NCC A";"Large Cap";15415,400390625;143;-0,0434782600402832;-0,0744336557388306;-0,14880952835083;-0,0333265066146851;-0,0644269561767578
"Ortivus A";"Small Cap";217,104293823242;4,90000009536743;-0,0160642421245575;-0,134275579452515;0,400000038146973;-0,0274690389633179;-0,0448808097839355
"Ratos A";"Large Cap";14227,98046875;44,5999984741211;0,173684177398682;0,359756088256836;0,517006759643555;0,114554166793823;0,319116706848145
"Sagax B";"Large Cap";78614,8984375;184,199996948242;0,202349872589111;0,321377372741699;0,416923065185547;0,0906894207000732;0,242127056121826
"Sagax D";"Large Cap";4986,4501953125;31,5;-0,0232558131217957;0,0177705729007721;-0,0882778358459473;0,00123965740203857;0,00790321826934814
"SCA A";"Large Cap";106187,796875;151,199996948242;0,0693069553375244;0,28135591506958;0,625806427001953;0,0118585824966431;0,176589488983154
"SEB C";"Large Cap";214848,796875;99,0999984741211;0,0795206451416016;0,112233448028564;0,029075756072998;0,0694090127944946;0,110469818115234
"SKF A";"Large Cap";106096,796875;233;0,0887850475311279;0,339080467224121;0,401925430297852;0,0287884473800659;0,196144695281982
"SSAB B";"Large Cap";35445,7109375;34,4199981689453;0,418796272277832;0,289138469696045;0,24349702835083;0,13083815574646;0,27581298828125
"Starbreeze A";"Small Cap";1268,06604003906;1,75;0,690821304321289;0,598173484802246;0,129032297134399;0,221623420715332;0,309027786254883
"Stora Enso A";"Large Cap";135954,59375;172,399993896484;0,141721811294556;0,292353839874268;0,442677764892578;0,055363655090332;0,203423137664795
"Svolder A";"Mid Cap";5376;210;0,13821138381958;0,448275871276855;0,544117660522461;-0,0085453987121582;0,261659145355225
"Sweco A";"Large Cap";43619;123;-0,170040473937988;-0,297142848968506;0,23;-0,152063312530518;-0,192615337371826
"Tele2 A";"Large Cap";76258,7734375;111;0,00909090936183929;-0,115537853240967;-0,204301071166992;-0,0177860260009766;-0,0609136819839478
"Volvo A";"Large Cap";450660;222;0,122345790863037;0,327751235961914;0,490933570861816;0,0572435855865479;0,248906497955322
"Leading Edge Materials";"First North";257,591888427734;2,33999991416931;0,3146067237854;0,495207557678223;3,33333312988281;0,0209423303604126;0,531132926940918
"Liv ihop";"First North";59,9196014404297;6,90000009536743;-0,0675675678253174;-0,137499990463257;-0,166666622161865;-0,0631619071960449;-0,116404113769531
"BBS-Bioactive Bone";"First North";189,348007202148;37,2000007629395;-0,255999984741211;-0,198275871276855;-0,476056327819824;-0,0950666618347168;-0,231563682556152
"Cibus Nordic";"First North";5964,69189453125;163,600006103516;-0,00365402460098267;0,0749015092849731;0,140069732666016;-0,0164486169815063;0,0596060752868652
"BHG Group";"Large Cap";14301,419921875;133,199996948242;-0,182822113037109;0,154246063232422;1,2614599609375;-0,160765171051025;0,0705846548080444
"Green Landscaping";"Small Cap";2255,14599609375;48,7999992370605;0,238578605651855;0,64864860534668;0,605263137817383;0,126552467346191;0,461887588500977
"Zutec";"First North";238,971603393555;5,40000009536743;-0,181818161010742;0,812080535888672;2,50649368286133;-0,10743803024292;0,458671112060547
"Iconovo";"First North";441,676788330078;56,7999992370605;0,118110237121582;-0,123456840515137;-0,0273972988128662;0,0813280296325684;0,0280356407165527
"Fluicell";"First North";474,402587890625;41,4000015258789;2,96172271728516;3,26804138183594;3,14;0,65328857421875;2,03501266479492
"Infrea";"First North";488,6328125;29,2000007629395;0,127413177490234;-0,0550161457061768;0,31531530380249;0,0892270851135254;0,0725829601287842
"NP3 Pref";"Mid Cap";31,5;31,5;-0,0217391538619995;0,00638980090618134;-0,0869565200805664;-0,0202786922454834;-0,0113614797592163
"Better Collective";"Mid Cap";9601,90234375;207;0,427586212158203;0,36184211730957;1,39030029296875;0,0745989084243774;0,435018653869629
"NCAB Group";"Mid Cap";6448,93994140625;356;0,534482765197754;0,596412544250488;1,60805862426758;0,215597991943359;0,511131744384766
"I-Tech";"First North";885,955200195313;74,4000015258789;0,113772430419922;-0,180616760253906;0,113772430419922;-0,0759829902648926;-0,128882112503052
"Ovzon";"First North";3373,751953125;81,5999984741211;0,373737297058105;0,169054374694824;0,359999961853027;-0,025671660900116;0,245297794342041
"JonDeTech Sensors";"First North";289,25048828125;12,1000003814697;0,198019790649414;-0,0319999694824219;0,029787266254425;0,146897678375244;0,0574659109115601
"Africa Energy";"First North";1597,5810546875;2,04999995231628;-0,203883533477783;-0,324547004699707;0,033266122341156;-0,0566645860671997;-0,183504409790039
"Arion Banki";"Large Cap";14284,8603515625;8,23999977111816;0,398981323242188;0,837235107421875;0,377926368713379;0,239172210693359;0,568732032775879
"Epiroc A";"Large Cap";218401,796875;181,850006103516;0,268131198883057;0,412427215576172;0,644957046508789;0,104584808349609;0,330276145935059
"Epiroc B";"Large Cap";203689,59375;169,600006103516;0,238408241271973;0,368845863342285;0,581352043151855;0,123714685440063;0,301754474639893
"Flexion Mobile";"First North";688,960998535156;16,75;0,0601265716552734;0,105610589981079;1,47781051635742;-0,215052299499512;0,0505025386810303
"Projektengagemang";"Small Cap";550,031982421875;22,3999996185303;0,0181818008422852;-0,0344828057289124;0,939393844604492;-0,0178884863853455;0,0348212718963623
"Calliditas Therapeutics";"Mid Cap";5609,375;125;-0,187256183624268;0,225490188598633;0,34553279876709;-0,0443133115768433;0,0758703947067261
"Midsummer";"First North";627,212585449219;10,6000003814697;0,0433071374893188;-0,390804557800293;-0,376470565795898;-0,0741872787475586;-0,328433876037598
"Raketech";"First North";720,099975585938;19;0,711711654663086;0,919191970825195;1,75362319946289;0,472183456420898;0,818669204711914
"Ranplan";"First North";156,91259765625;7,80000019073486;-0,0845070648193359;-0,0249999761581421;-0,161290321350098;-0,0493369102478027;-0,0887371253967285
"Veoneer";"Large Cap";26452,5390625;237,199996948242;0,381479339599609;0,912903213500977;1,11408203125;0,134005784988403;0,626319999694824
"Asarina Pharma";"First North";126,709396362305;6,76000022888184;0,0368098545074463;-0,0370370006561279;-0,757706069946289;0,101623058319092;0,0281212329864502
"Nordic Iron Ore";"First North";101,653396606445;3,30999994277954;0,225925884246826;0,432900428771973;0,26335880279541;0,132088298797607;0,311761264801025
"Ziccum";"First North";182,496994018555;21,7000007629395;-0,2668918800354;-0,319749183654785;0,517482566833496;-0,131652593612671;-0,14371395111084
"Nyfosa";"Large Cap";15119,8603515625;81,9499969482422;-0,0102657735347748;0,264660396575928;0,044614405632019;-0,00313842296600342;0,106195449829102
"AlzeCure Pharma";"First North";268,131500244141;7,09999990463257;-0,218061676025391;-0,368888893127441;1,11940299987793;-0,139644260406494;-0,14885968208313
"Aros Bostadsutveckling Pref A";"First North";102,5;102,5;0,00490196079015732;0,0353535342216492;-0,0238095235824585;-0,00860816240310669;0,00890791416168213
"Axolot Solutions";"First North";102,214302062988;1,89999997615814;0,191222534179688;0,0354223084449768;-0,11627911567688;0,409809226989746;0,162079448699951
"S2Medical";"First North";97,6985092163086;8,1899995803833;-0,0498840284347534;0,00862065196037292;0,191272659301758;0,0441899299621582;-0,0373879075050354
"Scandion Oncology";"First North";570,396179199219;17,75;-0,221491203308105;-0,636270484924316;0,532815208435059;-0,0446717166900635;-0,497661666870117
"Azelio";"First North";5583,81884765625;59;0,68091178894043;2,01020401000977;4,69498077392578;-0,00177651643753052;0,808875427246094
"Jetpak";"First North";1079,91003417969;90;0,274787559509277;0,480263175964355;0,289398231506348;0,145504474639893;0,35896240234375
"Lime Technologies";"Mid Cap";6045,1298828125;455;0,421875;0,424100151062012;1,41507446289063;0,151636362075806;0,407601127624512
"Q-Linea";"Mid Cap";3796,35009765625;150;-0,14529914855957;0,132075471878052;1,22222221374512;-0,0340030789375305;0,154454469680786
"CAG Group";"First North";469,191589355469;70,8000030517578;-0,00281685829162598;0,0993789005279541;0,335849113464355;-0,00388306379318237;0,120731945037842
"Footway";"First North";1690,35595703125;26,7999992370605;0,300970821380615;0,505617980957031;0,518413581848145;-0,0253127813339233;0,36379825592041
"Samhällsbyggnadsbolag D";"Large Cap";38220,73046875;30,3500003814697;-0,0146103525161743;0,0340715503692627;-0,069018349647522;0,0249223709106445;0,0230308771133423
"InCoax Networks";"First North";113,422798156738;6,19999980926514;0,278350505828857;0,013071882724762;0,455398941040039;0,0475804805755615;0,0854341983795166
"Ferroamp";"First North";843,719970703125;79;0,327731094360352;0,153284673690796;0,398230094909668;-0,0743128061294556;0,208782787322998
"Teqnion";"First North";1258,06201171875;78;0,677419357299805;1,13698631286621;2,19672134399414;0,26755069732666;0,941288452148438
"Upsales";"First North";1150,65795898438;69,1999969482422;0,406503982543945;0,463002090454102;1,99567077636719;0,169313907623291;0,636920471191406
"Frill B";"First North";18,9321594238281;0,624000012874603;0,925925979614258;0,405405426025391;-0,791999969482422;0,327885627746582;0,232799530029297
"Ascelia Pharma";"Small Cap";1223,14099121094;42,7000007629395;0,0517241954803467;0,432885971069336;1,05288475036621;-0,131531295776367;0,204085464477539
"Nordic Entertainment B";"Large Cap";25994,009765625;386;-0,102325582504272;0,0782122898101807;0,333794097900391;-0,134979133605957;0,0292785167694092
"Nordic Entertainment A";"Large Cap";25994,009765625;386;-0,0917647075653076;0,0722222232818604;0,340277786254883;-0,143820400238037;0,0258862972259521
"Karnov";"Mid Cap";4883,5;50;-0,0842490577697754;-0,131944417953491;-0,038461537361145;-0,0963474464416504;-0,0789225101470947
"Slitevind";"First North";446,386199951172;75,8000030517578;0,26755859375;0,246710586547852;0,37818187713623;0,0785430669784546;0,232239837646484
"Train Alliance";"First North";1175,78198242188;67,5;0,0400616073608398;0,0196375095844269;0,205357151031494;0,0145189762115479;0,0386612415313721
"Gaming Innovation";"Small Cap";1849,623046875;20,5499992370605;0,844703674316406;1,77327926635742;3,43365661621094;0,356220703125;1,18177177429199
"Triboron";"First North";50,6528396606445;1,97399997711182;-0,379245300292969;-0,253686199188232;-0,532227478027344;-0,149328594207764;-0,324636383056641
"Vertiseit";"First North";228,988098144531;17,9500007629395;0,173202648162842;0,169381122589111;0,00842705249786377;0,130993604660034;0,174623012542725
"Atari";"First North";688,933227539063;2,69000005722046;-0,161993770599365;0,120833311080933;0,0590551567077637;-0,130294208526611;-0,0121189951896667
"OssDsign";"First North";244,965606689453;13,1999998092651;-0,0833333206176758;-0,286486492156982;-0,0833333206176758;-0,109011116027832;-0,134908437728882
"John Mattson";"Mid Cap";4659,92822265625;138,399993896484;-0,07114098072052;-0,0388889312744141;0,0532724523544312;-0,00425928831100464;-0,0529758930206299
"K2A";"Mid Cap";3483,25390625;206;0,113513517379761;0,2875;0,337662353515625;0,007729172706604;0,176537742614746
"Mentice";"First North";2334,91796875;96,6999969482422;0,0976163291931152;0,0510869216918945;0,53492057800293;0,13356614112854;0,183859348297119
"Inzile";"First North";643,265808105469;44,5999984741211;-0,231034507751465;-0,00888892292976379;1,02727264404297;-0,113672494888306;0,0765275955200195
"Traton";"Large Cap";120075;240,149993896484;0,0600308561325073;0,34237003326416;0,169182090759277;0,0111237764358521;0,20620023727417
"Adapteo";"Mid Cap";4356,4951171875;97,5;0,0295670866966248;0,164874591827393;-0,0592435312271118;0,0509862899780273;0,153989553451538
"EWPG Eco Wave Power";"First North";292,110198974609;8,30000019073486;0,220588226318359;0,360655784606934;0,248120307922363;0,0911289405822754;0,318999176025391
"EQT";"Large Cap";233501,203125;245;0,276706657409668;0,509550170898438;0,748127059936523;0,0517368316650391;0,273810863494873
"Lipidor";"First North";265,442413330078;10,8000001907349;-0,22857141494751;-0,22857141494751;-0,0769230461120605;-0,114245834350586;-0,217201232910156
"Akelius D";"First North";5124,537109375;1,50199997425079;-0,0246753168106079;-0,062421989440918;-0,0907990169525146;-0,00782114267349243;-0,0396603941917419
"ZignSec";"First North";388,124389648438;17,3999996185303;-0,151219530105591;-0,344385871887207;0,960563354492188;-0,136879148483276;-0,00394421815872192
"Transcendent";"First North";101,494903564453;15,5500001907349;0,143382339477539;-0,0547112798690796;-0,175503730773926;0,00764644145965576;-0,0432829856872559
"K-Fast Holding";"Mid Cap";9603,859375;283,399993896484;0,0751137590408325;0,232173881530762;0,820167007446289;0,11870777130127;0,127699851989746
"Adventure Box";"First North";70,0699996948242;7;-0,313725471496582;-0,3;0,100628910064697;-0,107962074279785;-0,29895544052124
"QleanAir";"First North";846,963012695313;57;0,511936302185059;0,360381813049316;0,425;0,12965238571167;0,408784866333008
"MOBA Network";"First North";380,620513916016;223,5;0,126512126922607;0,371165657043457;1,16569770812988;0,0789387226104736;0,260154495239258
"24Storage";"First North";641,731994628906;43;0,0386473035812378;-0,0507726097106934;-0,0631808567047119;0,0434867143630981;0,0398768186569214
"Divio Technologies";"First North";127,987396240234;2,96000003814697;0,667605667114258;1,83253601074219;3,35294128417969;0,00304985046386719;0,915113830566406
"Fastpartner D";"Large Cap";14462,3896484375;79,8000030517578;0,0101266205310822;-0,0220587682723999;-0,107382535934448;0,00125479698181152;-0,00309807062149048
"Herantis Pharma";"First North";281,882995605469;46,5;0,117788505554199;-0,45294116973877;-0,468571434020996;0,00219833850860596;-0,290184745788574
"Kollect on Demand";"First North";46,9622993469238;7,98000001907349;0,156521730422974;-0,309090919494629;-0,168750038146973;-0,00918793678283691;-0,0907485485076904
"Zwipe";"First North";796,3251953125;24,2000007629395;0,34444450378418;0,606905708312988;5,06516296386719;0,208718776702881;0,43354736328125
"Nord Insuretech";"First North";17,0160808563232;0,405000001192093;-0,699554901123047;-0,699554901123047;-0,865;-0,415128631591797;-0,651197280883789
"Veg of Lund";"First North";96,7937164306641;9,15999984741211;0,231182765960693;-0,0255318903923035;0,231182765960693;-0,060744047164917;0,114863758087158
"QLife";"First North";0,0465000011026859;46,5;1,83536590576172;1,35323883056641;"";0,21510814666748;1,05978248596191
"Stayble Therapeutics";"First North";70,5431976318359;10,1999998092651;0,0851064109802246;-0,184000015258789;"";0,108358383178711;-0,117643241882324
"Electrolux Professional B";"Large Cap";13608,3896484375;47,3499984741211;0,0445620250701904;0,259308528900146;"";0,012656569480896;0,206981430053711
"Invajo";"First North";31,6527309417725;3,86999988555908;0,00781249284744263;-0,442363128662109;"";-0,146768989562988;-0,330885124206543
"Studentbostäder Pref C";"First North";0,0839999988675117;0,0839999988675117;-0,447368392944336;0,527272720336914;"";-0,0229604244232178;-0,171217555999756
"AegirBio";"First North";164,639999389648;24;0,133144454956055;0,0212765955924988;"";-0,0365470051765442;""
"Nanoform";"First North";5493,09814453125;82,5;0,794258422851563;0,76357421875;"";0,169383411407471;""
"Magle Chemoswed";"First North";416;41,5999984741211;0,260606021881104;0,393634757995605;"";0,0511685609817505;""
"Genova Property";"Mid Cap";2370,20190429688;77,1500015258789;0,0286666870117188;0,0151315987110138;"";0,0308245420455933;""
"Exsitec";"First North";1346,07495117188;115;0,854838714599609;"";"";0,212952251434326;""
"Readly";"Mid Cap";2269,85888671875;61,7799987792969;0,0744347620010376;"";"";-0,121224880218506;""
"Implantica";"First North";5544,376953125;143,699996948242;0,30636360168457;"";"";0,0200024843215942;""
"Lifeclean";"First North";420,608612060547;11,2799997329712;-0,0105263066291809;"";"";0,0366312265396118;""
"GPX Medical";"First North";33,2226600646973;4,73999977111816;-0,016597592830658;"";"";-0,0901588249206543;""
"Media and Games";"First North";4858,52880859375;41,5;1,73026321411133;"";"";0,265012512207031;""
"Qliro";"Small Cap";896,802795410156;49,9000015258789;0,537750396728516;"";"";0,0697823762893677;""
"Wästbygg Gruppen";"Mid Cap";3066,30004882813;100;-0,0243902444839478;"";"";0,0259356498718262;""
"BoMill";"First North";70,2618103027344;5,8899998664856;0,491139183044434;"";"";0,0574885606765747;""
"Nordic Paper";"Mid Cap";3053,68090820313;45,6399993896484;0,188541603088379;"";"";0,09759033203125;""
"Lohilo Foods";"First North";762,424011230469;52;0,51162784576416;"";"";0,385632019042969;""
"Prostatype Genomics";"First North";160,869201660156;12,1999998092651;0,452380981445313;"";"";-0,180768184661865;""
"Offentliga Hus";"First North";3944,498046875;15,4099998474121;0,273553657531738;"";"";0,0111017227172852;""
"Svenska Nyttobostäder";"First North";6534,10791015625;108;-0,0689655160903931;"";"";-0,0228543877601624;""
"Svenska Nyttobostäder Pref";"First North";0,00944999977946281;94,5;-0,0415821361541748;"";"";-0,0102224349975586;""
"CDON";"First North";4911,7998046875;820;4,48128326416016;"";"";0,681844329833984;""
"Eniro Pref A";"Small Cap";8,29999989946373E-05;0,829999983310699;0,566037788391113;"";"";0,332434425354004;""
"Luxbright";"First North";77,2833633422852;3,05999994277954;-0,168478298187256;"";"";-0,0601388216018677;""
"Fortinova";"First North";2130,40307617188;41,5;-0,0978260898590088;"";"";-0,0330172181129456;""
"Re:NewCell";"First North";8020,06005859375;260,399993896484;1,37158462524414;"";"";0,057633638381958;""
"Thunderful";"First North";4385,919921875;64;"";"";"";-0,247467880249023;""
"Fasadgruppen";"Mid Cap";4663,337890625;116,199996948242;"";"";"";0,232878093719482;""
"Annehem Fastigheter";"Mid Cap";1407,4560546875;27;"";"";"";-0,086850700378418;""
"CirChem";"First North";209,288299560547;19,8999996185303;"";"";"";0,49022819519043;""
"Stenhus Fastigheter";"First North";1906,90405273438;14,6400003433228;0,493877563476563;"";"";0,101215600967407;""
"Scandinavian Biogas";"First North";1392,03503417969;46,5999984741211;"";"";"";"";""
"Aros Bostadsutveckling Pref B";"First North";0,00963999982923269;96,4000015258789;"";"";"";"";""
"ELLWEE";"First North";98,8287963867188;2,79999995231628;"";"";"";"";""
"Pfizer";"Large Cap";1610752;286;-0,156342182159424;-0,103448276519775;-0,100628929138184;-0,044947566986084;-0,109422740936279
"Nimbus";"First North";1220,7509765625;63;"";"";"";"";""
"Fractal Gaming";"First North";1683,07800292969;57,7999992370605;"";"";"";"";""
"Cint Group";"Large Cap";11740,7099609375;85,4000015258789;"";"";"";"";""
"OncoZenge";"First North";130,014297485352;11,1000003814697;"";"";"";"";""
